# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3351317	3351640	+	WP_097790379.1	WP_097790379.1		ferredoxin family protein			BEI_RS15580	324	107	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3352123	3353415	-					eno		BEI_RS15585	1293		old_locus_tag=BEI_3157
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3352123	3353415	-	WP_097790380.1	WP_097790380.1		phosphopyruvate hydratase	eno		BEI_RS15585	1293	430	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3353510	3354361	-					kdsA		BEI_RS15590	852		old_locus_tag=BEI_3158
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3353510	3354361	-	WP_097790381.1	WP_097790381.1		3-deoxy-8-phosphooctulonate synthase	kdsA		BEI_RS15590	852	283	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3354367	3356022	-							BEI_RS15595	1656		old_locus_tag=BEI_3159
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3354367	3356022	-	WP_097790382.1	WP_097790382.1		CTP synthase			BEI_RS15595	1656	551	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3356395	3357813	-							BEI_RS15600	1419		old_locus_tag=BEI_3160
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3356395	3357813	-	WP_097790383.1	WP_097790383.1		FAD-dependent oxidoreductase			BEI_RS15600	1419	472	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3357837	3362285	-					gltB		BEI_RS15605	4449		old_locus_tag=BEI_3161
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3357837	3362285	-	WP_097790384.1	WP_097790384.1		glutamate synthase large subunit	gltB		BEI_RS15605	4449	1482	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3362761	3363867	-					aroB		BEI_RS15610	1107		old_locus_tag=BEI_3162
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3362761	3363867	-	WP_097790385.1	WP_097790385.1		3-dehydroquinate synthase	aroB		BEI_RS15610	1107	368	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3363871	3364413	-					aroK		BEI_RS15615	543		old_locus_tag=BEI_3163
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3363871	3364413	-	WP_097790386.1	WP_097790386.1		shikimate kinase AroK	aroK		BEI_RS15615	543	180	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3364413	3366425	-							BEI_RS15620	2013		old_locus_tag=BEI_3164
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3364413	3366425	-	WP_097790387.1	WP_097790387.1		type IV pilus secretin PilQ			BEI_RS15620	2013	670	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3366497	3367021	-							BEI_RS15625	525		old_locus_tag=BEI_3165
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3366497	3367021	-	WP_097790388.1	WP_097790388.1		pilus assembly protein PilP			BEI_RS15625	525	174	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3367018	3367650	-							BEI_RS15630	633		old_locus_tag=BEI_3166
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3367018	3367650	-	WP_097790389.1	WP_097790389.1		type 4a pilus biogenesis protein PilO			BEI_RS15630	633	210	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3367647	3368207	-							BEI_RS15635	561		old_locus_tag=BEI_3167
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3367647	3368207	-	WP_097790390.1	WP_097790390.1		PilN domain-containing protein			BEI_RS15635	561	186	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3368204	3369265	-							BEI_RS15640	1062		old_locus_tag=BEI_3168
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3368204	3369265	-	WP_097790391.1	WP_097790391.1		pilus assembly protein PilM			BEI_RS15640	1062	353	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3369526	3372051	+							BEI_RS15645	2526		old_locus_tag=BEI_3169
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3369526	3372051	+	WP_097790392.1	WP_097790392.1		penicillin-binding protein 1A			BEI_RS15645	2526	841	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3372145	3372897	+							BEI_RS15650	753		old_locus_tag=BEI_3170
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3372145	3372897	+	WP_097790393.1	WP_097790393.1		DUF481 domain-containing protein			BEI_RS15650	753	250	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3372965	3374236	-							BEI_RS15655	1272		old_locus_tag=BEI_3171
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3372965	3374236	-	WP_097790394.1	WP_097790394.1		malate dehydrogenase			BEI_RS15655	1272	423	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3374496	3374708	-					rpmE		BEI_RS15660	213		old_locus_tag=BEI_3172
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3374496	3374708	-	WP_097790395.1	WP_097790395.1		50S ribosomal protein L31	rpmE		BEI_RS15660	213	70	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3374852	3377086	+							BEI_RS15665	2235		old_locus_tag=BEI_3173
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3374852	3377086	+	WP_227644502.1	WP_227644502.1		primosomal protein N'			BEI_RS15665	2235	744	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3377337	3379022	+					argS		BEI_RS15670	1686		old_locus_tag=BEI_3174
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3377337	3379022	+	WP_097790397.1	WP_097790397.1		arginine--tRNA ligase	argS		BEI_RS15670	1686	561	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3379026	3379733	+							BEI_RS15675	708		old_locus_tag=BEI_3175
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3379026	3379733	+	WP_097790398.1	WP_097790398.1		SPOR domain-containing protein			BEI_RS15675	708	235	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3380003	3380521	+					hslV		BEI_RS15680	519		old_locus_tag=BEI_3176
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3380003	3380521	+	WP_097790399.1	WP_097790399.1		ATP-dependent protease subunit HslV	hslV		BEI_RS15680	519	172	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3380524	3381846	+					hslU		BEI_RS15685	1323		old_locus_tag=BEI_3177
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3380524	3381846	+	WP_097790400.1	WP_097790400.1		ATP-dependent protease ATPase subunit HslU	hslU		BEI_RS15685	1323	440	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3381975	3382358	+							BEI_RS15690	384		old_locus_tag=BEI_3178
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3381975	3382358	+	WP_097790401.1	WP_097790401.1		DUF971 domain-containing protein			BEI_RS15690	384	127	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3382683	3383438	+					ubiE		BEI_RS15695	756		old_locus_tag=BEI_3179
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3382683	3383438	+	WP_097790402.1	WP_097790402.1		bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	ubiE		BEI_RS15695	756	251	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3383446	3384087	+							BEI_RS15700	642		old_locus_tag=BEI_3180
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3383446	3384087	+	WP_097790403.1	WP_097790403.1		SCP2 sterol-binding domain-containing protein			BEI_RS15700	642	213	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3384084	3385706	+					ubiB		BEI_RS15705	1623		old_locus_tag=BEI_3181
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3384084	3385706	+	WP_097790404.1	WP_097790404.1		ubiquinone biosynthesis regulatory protein kinase UbiB	ubiB		BEI_RS15705	1623	540	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3385734	3386069	+							BEI_RS15710	336		old_locus_tag=BEI_3182
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3385734	3386069	+	WP_097790405.1	WP_097790405.1		phosphoribosyl-ATP diphosphatase			BEI_RS15710	336	111	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3386114	3386368	+					tatA		BEI_RS15715	255		old_locus_tag=BEI_3183
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3386114	3386368	+	WP_097790406.1	WP_097790406.1		Sec-independent protein translocase subunit TatA	tatA		BEI_RS15715	255	84	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3386375	3386788	+					tatB		BEI_RS15720	414		old_locus_tag=BEI_3184
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3386375	3386788	+	WP_097790407.1	WP_097790407.1		Sec-independent protein translocase protein TatB	tatB		BEI_RS15720	414	137	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3386785	3387561	+					tatC		BEI_RS15725	777		old_locus_tag=BEI_3185
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3386785	3387561	+	WP_097790408.1	WP_097790408.1		twin-arginine translocase subunit TatC	tatC		BEI_RS15725	777	258	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3387703	3388365	-					elbB		BEI_RS15730	663		old_locus_tag=BEI_3186
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3387703	3388365	-	WP_097790409.1	WP_097790409.1		isoprenoid biosynthesis glyoxalase ElbB	elbB		BEI_RS15730	663	220	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3388575	3389582	+					hemB		BEI_RS15735	1008		old_locus_tag=BEI_3187
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3388575	3389582	+	WP_097790410.1	WP_097790410.1		porphobilinogen synthase	hemB		BEI_RS15735	1008	335	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3389627	3391831	+					ppk1		BEI_RS15740	2205		old_locus_tag=BEI_3188
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3389627	3391831	+	WP_097790411.1	WP_097790411.1		polyphosphate kinase 1	ppk1		BEI_RS15740	2205	734	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3391828	3392340	-							BEI_RS15745	513		old_locus_tag=BEI_3189
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3391828	3392340	-	WP_097790412.1	WP_097790412.1		DUF3087 family protein			BEI_RS15745	513	170	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3392414	3393484	-							BEI_RS15750	1071		old_locus_tag=BEI_3190
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3392414	3393484	-	WP_097791120.1	WP_097791120.1		3-deoxy-7-phosphoheptulonate synthase			BEI_RS15750	1071	356	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3393490	3393654	-							BEI_RS19170	165		old_locus_tag=BEI_3191
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3393490	3393654	-	WP_193765125.1	WP_193765125.1		hypothetical protein			BEI_RS19170	165	54	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3393784	3393930	-							BEI_RS19175	147		old_locus_tag=BEI_3192
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3393784	3393930	-	WP_193765126.1	WP_193765126.1		hypothetical protein			BEI_RS19175	147	48	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3394164	3394877	-					folM		BEI_RS15755	714		old_locus_tag=BEI_3194
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3394164	3394877	-	WP_097790413.1	WP_097790413.1		dihydromonapterin reductase	folM		BEI_RS15755	714	237	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3394874	3395653	-							BEI_RS15760	780		old_locus_tag=BEI_3195
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3394874	3395653	-	WP_097790414.1	WP_097790414.1		NAD(P)H-flavin reductase			BEI_RS15760	780	259	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3395650	3397143	-					ubiD		BEI_RS15765	1494		old_locus_tag=BEI_3196
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3395650	3397143	-	WP_097790415.1	WP_097790415.1		4-hydroxy-3-polyprenylbenzoate decarboxylase	ubiD		BEI_RS15765	1494	497	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3397729	3398988	-					rho		BEI_RS15770	1260		old_locus_tag=BEI_3198
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3397729	3398988	-	WP_097790416.1	WP_097790416.1		transcription termination factor Rho	rho		BEI_RS15770	1260	419	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3399432	3400967	+					ppx		BEI_RS15775	1536		old_locus_tag=BEI_3200
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3399432	3400967	+	WP_097790417.1	WP_097790417.1		exopolyphosphatase	ppx		BEI_RS15775	1536	511	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3400973	3402238	-					tilS		BEI_RS15780	1266		old_locus_tag=BEI_3201
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3400973	3402238	-	WP_097790418.1	WP_097790418.1		tRNA lysidine(34) synthetase TilS	tilS		BEI_RS15780	1266	421	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3402257	3403210	-					accA		BEI_RS15785	954		old_locus_tag=BEI_3202
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3402257	3403210	-	WP_097790419.1	WP_097790419.1		acetyl-CoA carboxylase carboxyl transferase subunit alpha	accA		BEI_RS15785	954	317	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3403369	3406875	-					dnaE		BEI_RS15790	3507		old_locus_tag=BEI_3203
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3403369	3406875	-	WP_097790420.1	WP_097790420.1		DNA polymerase III subunit alpha	dnaE		BEI_RS15790	3507	1168	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3406922	3407533	-					rnhB		BEI_RS15795	612		old_locus_tag=BEI_3204
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3406922	3407533	-	WP_097790421.1	WP_097790421.1		ribonuclease HII	rnhB		BEI_RS15795	612	203	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3407530	3408723	-					lpxB		BEI_RS15800	1194		old_locus_tag=BEI_3205
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3407530	3408723	-	WP_097790422.1	WP_097790422.1		lipid-A-disaccharide synthase	lpxB		BEI_RS15800	1194	397	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3408737	3409504	-					lpxA		BEI_RS15805	768		old_locus_tag=BEI_3206
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3408737	3409504	-	WP_097790423.1	WP_097790423.1		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA		BEI_RS15805	768	255	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3409501	3409944	-					fabZ		BEI_RS15810	444		old_locus_tag=BEI_3207
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3409501	3409944	-	WP_097790424.1	WP_097790424.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		BEI_RS15810	444	147	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3410051	3411088	-					lpxD		BEI_RS15815	1038		old_locus_tag=BEI_3208
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3410051	3411088	-	WP_097790425.1	WP_097790425.1		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD		BEI_RS15815	1038	345	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3411122	3411628	-							BEI_RS15820	507		old_locus_tag=BEI_3209
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3411122	3411628	-	WP_097791121.1	WP_097791121.1		OmpH family outer membrane protein			BEI_RS15820	507	168	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3411657	3413996	-					bamA		BEI_RS15825	2340		old_locus_tag=BEI_3210
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3411657	3413996	-	WP_227644503.1	WP_227644503.1		outer membrane protein assembly factor BamA	bamA		BEI_RS15825	2340	779	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3414119	3415477	-					rseP		BEI_RS15830	1359		old_locus_tag=BEI_3211
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3414119	3415477	-	WP_097790426.1	WP_097790426.1		sigma E protease regulator RseP	rseP		BEI_RS15830	1359	452	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3415509	3416696	-					ispC		BEI_RS15835	1188		old_locus_tag=BEI_3212
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3415509	3416696	-	WP_097790427.1	WP_097790427.1		1-deoxy-D-xylulose-5-phosphate reductoisomerase	ispC		BEI_RS15835	1188	395	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3416693	3417499	-							BEI_RS15840	807		old_locus_tag=BEI_3213
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3416693	3417499	-	WP_097790428.1	WP_097790428.1		phosphatidate cytidylyltransferase			BEI_RS15840	807	268	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3417492	3418250	-					uppS		BEI_RS15845	759		old_locus_tag=BEI_3214
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3417492	3418250	-	WP_097791123.1	WP_097791123.1		di-trans,poly-cis-decaprenylcistransferase	uppS		BEI_RS15845	759	252	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3418322	3418879	-					frr		BEI_RS15850	558		old_locus_tag=BEI_3215
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3418322	3418879	-	WP_097791124.1	WP_097791124.1		ribosome recycling factor	frr		BEI_RS15850	558	185	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3418884	3419648	-					pyrH		BEI_RS15855	765		old_locus_tag=BEI_3216
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3418884	3419648	-	WP_097790429.1	WP_097790429.1		UMP kinase	pyrH		BEI_RS15855	765	254	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3419756	3420625	-					tsf		BEI_RS15860	870		old_locus_tag=BEI_3217
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3419756	3420625	-	WP_097790430.1	WP_097790430.1		translation elongation factor Ts	tsf		BEI_RS15860	870	289	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3420793	3421536	-					rpsB		BEI_RS15865	744		old_locus_tag=BEI_3218
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3420793	3421536	-	WP_097790431.1	WP_097790431.1		30S ribosomal protein S2	rpsB		BEI_RS15865	744	247	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3421825	3422616	+					map		BEI_RS15870	792		old_locus_tag=BEI_3220
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3421825	3422616	+	WP_097790432.1	WP_097790432.1		type I methionyl aminopeptidase	map		BEI_RS15870	792	263	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3422627	3425305	+							BEI_RS15875	2679		old_locus_tag=BEI_3221
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3422627	3425305	+	WP_097790433.1	WP_097790433.1		[protein-PII] uridylyltransferase			BEI_RS15875	2679	892	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3425400	3426599	+					dapC		BEI_RS15880	1200		old_locus_tag=BEI_3222
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3425400	3426599	+	WP_097790434.1	WP_097790434.1		succinyldiaminopimelate transaminase	dapC		BEI_RS15880	1200	399	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3426616	3426954	+							BEI_RS15885	339		old_locus_tag=BEI_3223
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3426616	3426954	+	WP_097790435.1	WP_097790435.1		ArsC family reductase			BEI_RS15885	339	112	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3426999	3428024	+					dapD		BEI_RS15890	1026		old_locus_tag=BEI_3224
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3426999	3428024	+	WP_097790436.1	WP_097790436.1		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	dapD		BEI_RS15890	1026	341	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3428075	3429250	+					dapE		BEI_RS15895	1176		old_locus_tag=BEI_3225
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3428075	3429250	+	WP_097790437.1	WP_097790437.1		succinyl-diaminopimelate desuccinylase	dapE		BEI_RS15895	1176	391	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3429259	3429663	+							BEI_RS15900	405		old_locus_tag=BEI_3226
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3429259	3429663	+	WP_097790438.1	WP_097790438.1		hypothetical protein			BEI_RS15900	405	134	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3429923	3430150	-							BEI_RS19055	228		
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3429923	3430150	-	WP_153045819.1	WP_153045819.1		cold-shock protein			BEI_RS19055	228	75	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3430517	3430762	+							BEI_RS15910	246		old_locus_tag=BEI_3228
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3430517	3430762	+	WP_097790440.1	WP_097790440.1		SlyX family protein			BEI_RS15910	246	81	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3430854	3431807	-					trxB		BEI_RS15915	954		old_locus_tag=BEI_3229
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3430854	3431807	-	WP_097790441.1	WP_097790441.1		thioredoxin-disulfide reductase	trxB		BEI_RS15915	954	317	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3431942	3432544	-							BEI_RS15920	603		old_locus_tag=BEI_3230
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3431942	3432544	-	WP_097790442.1	WP_097790442.1		peroxiredoxin			BEI_RS15920	603	200	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3432704	3432913	-							BEI_RS15925	210		old_locus_tag=BEI_3231
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3432704	3432913	-	WP_097790443.1	WP_097790443.1		CPXCG motif-containing cysteine-rich protein			BEI_RS15925	210	69	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3433088	3435835	+					acnA		BEI_RS15930	2748		old_locus_tag=BEI_3232
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3433088	3435835	+	WP_097790444.1	WP_097790444.1		aconitate hydratase AcnA	acnA		BEI_RS15930	2748	915	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3435937	3437616	-							BEI_RS15935	1680		old_locus_tag=BEI_3233
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3435937	3437616	-	WP_097790445.1	WP_097790445.1		NAD-dependent malic enzyme			BEI_RS15935	1680	559	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3437920	3438945	-							BEI_RS15940	1026		old_locus_tag=BEI_3234
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3437920	3438945	-	WP_097790446.1	WP_097790446.1		tryptophan--tRNA ligase			BEI_RS15940	1026	341	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	3439129	3440244	-					ald		BEI_RS15945	1116		old_locus_tag=BEI_3235
