# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3045443	3046729	-	WP_235589027.1	WP_235589027.1		two-component system response regulator GlrR	glrR		LOKO_RS14035	1287	428	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3046887	3047441	-							LOKO_RS14040	555		old_locus_tag=LOKO_02854
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3046887	3047441	-	WP_066450687.1	WP_066450687.1		hypothetical protein			LOKO_RS14040	555	184	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3047444	3048841	-							LOKO_RS14045	1398		old_locus_tag=LOKO_02855
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3047444	3048841	-	WP_235588872.1	WP_235588872.1		ATP-binding protein			LOKO_RS14045	1398	465	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3049079	3049789	+							LOKO_RS14050	711		old_locus_tag=LOKO_02856
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3049079	3049789	+	WP_066450693.1	WP_066450693.1		GntR family transcriptional regulator			LOKO_RS14050	711	236	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3049845	3050729	+					prpB		LOKO_RS14055	885		old_locus_tag=LOKO_02857
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3049845	3050729	+	WP_066450697.1	WP_066450697.1		methylisocitrate lyase	prpB		LOKO_RS14055	885	294	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3050855	3051982	+					prpC		LOKO_RS14060	1128		old_locus_tag=LOKO_02858
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3050855	3051982	+	WP_066450703.1	WP_066450703.1		2-methylcitrate synthase	prpC		LOKO_RS14060	1128	375	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3052094	3054709	+					acnD		LOKO_RS14065	2616		old_locus_tag=LOKO_02859
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3052094	3054709	+	WP_066450706.1	WP_066450706.1		Fe/S-dependent 2-methylisocitrate dehydratase AcnD	acnD		LOKO_RS14065	2616	871	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3054803	3055993	+					prpF		LOKO_RS14070	1191		old_locus_tag=LOKO_02860
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3054803	3055993	+	WP_066450709.1	WP_066450709.1		2-methylaconitate cis-trans isomerase PrpF	prpF		LOKO_RS14070	1191	396	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3056106	3057590	+					prpD		LOKO_RS14075	1485		old_locus_tag=LOKO_02861
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3056106	3057590	+	WP_066450712.1	WP_066450712.1		2-methylcitrate dehydratase	prpD		LOKO_RS14075	1485	494	
gene	pseudogene	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3057939	3058079	-							LOKO_RS20295	141		partial;pseudo
CDS	without_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3057939	3058079	-				class II glutamine amidotransferase			LOKO_RS20295	141		partial;pseudo
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3058149	3058622	-							LOKO_RS14080	474		old_locus_tag=LOKO_02863
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3058149	3058622	-	WP_066450713.1	WP_066450713.1		cytochrome c-type biogenesis protein CcmH			LOKO_RS14080	474	157	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3058613	3059140	-							LOKO_RS14085	528		old_locus_tag=LOKO_02864
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3058613	3059140	-	WP_066450715.1	WP_066450715.1		DsbE family thiol:disulfide interchange protein			LOKO_RS14085	528	175	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3059137	3061131	-							LOKO_RS14090	1995		old_locus_tag=LOKO_02865
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3059137	3061131	-	WP_201025416.1	WP_201025416.1		heme lyase CcmF/NrfE family subunit			LOKO_RS14090	1995	664	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3061156	3061686	-					ccmE		LOKO_RS14095	531		old_locus_tag=LOKO_02866
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3061156	3061686	-	WP_066450719.1	WP_066450719.1		cytochrome c maturation protein CcmE	ccmE		LOKO_RS14095	531	176	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3061676	3061915	-					ccmD		LOKO_RS14100	240		old_locus_tag=LOKO_02867
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3061676	3061915	-	WP_066450721.1	WP_066450721.1		heme exporter protein CcmD	ccmD		LOKO_RS14100	240	79	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3061915	3062655	-							LOKO_RS14105	741		old_locus_tag=LOKO_02868
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3061915	3062655	-	WP_066450722.1	WP_066450722.1		heme ABC transporter permease			LOKO_RS14105	741	246	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3062670	3063410	-					ccmB		LOKO_RS14110	741		old_locus_tag=LOKO_02869
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3062670	3063410	-	WP_066450724.1	WP_066450724.1		heme exporter protein CcmB	ccmB		LOKO_RS14110	741	246	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3063397	3064041	-					ccmA		LOKO_RS14115	645		old_locus_tag=LOKO_02870
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3063397	3064041	-	WP_066450726.1	WP_066450726.1		cytochrome c biogenesis heme-transporting ATPase CcmA	ccmA		LOKO_RS14115	645	214	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3064246	3064716	+							LOKO_RS14120	471		old_locus_tag=LOKO_02871
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3064246	3064716	+	WP_066450727.1	WP_066450727.1		hypothetical protein			LOKO_RS14120	471	156	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3064716	3065333	+							LOKO_RS14125	618		old_locus_tag=LOKO_02872
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3064716	3065333	+	WP_066450728.1	WP_066450728.1		YigZ family protein			LOKO_RS14125	618	205	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3065347	3066018	-							LOKO_RS14130	672		old_locus_tag=LOKO_02873
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3065347	3066018	-	WP_066450736.1	WP_066450736.1		GntR family transcriptional regulator			LOKO_RS14130	672	223	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3066171	3066740	+							LOKO_RS14135	570		old_locus_tag=LOKO_02874
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3066171	3066740	+	WP_066450738.1	WP_066450738.1		chromate transporter			LOKO_RS14135	570	189	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3066743	3067273	+							LOKO_RS14140	531		old_locus_tag=LOKO_02875
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3066743	3067273	+	WP_066452369.1	WP_066452369.1		chromate transporter			LOKO_RS14140	531	176	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3067383	3068357	+							LOKO_RS14145	975		old_locus_tag=LOKO_02876
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3067383	3068357	+	WP_066450741.1	WP_066450741.1		tripartite tricarboxylate transporter substrate binding protein			LOKO_RS14145	975	324	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3068407	3068877	+							LOKO_RS14150	471		old_locus_tag=LOKO_02877
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3068407	3068877	+	WP_066450743.1	WP_066450743.1		tripartite tricarboxylate transporter TctB family protein			LOKO_RS14150	471	156	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3068894	3070411	+							LOKO_RS14155	1518		old_locus_tag=LOKO_02878
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3068894	3070411	+	WP_066450744.1	WP_066450744.1		tripartite tricarboxylate transporter permease			LOKO_RS14155	1518	505	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3070423	3072030	+							LOKO_RS14160	1608		old_locus_tag=LOKO_02879
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3070423	3072030	+	WP_066450747.1	WP_066450747.1		gamma-glutamyltransferase family protein			LOKO_RS14160	1608	535	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3072460	3073191	+							LOKO_RS14165	732		old_locus_tag=LOKO_02880
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3072460	3073191	+	WP_043516801.1	WP_043516801.1		iron-containing redox enzyme family protein			LOKO_RS14165	732	243	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3073285	3074748	+							LOKO_RS14170	1464		old_locus_tag=LOKO_02881
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3073285	3074748	+	WP_235588873.1	WP_235588873.1		aldehyde dehydrogenase family protein			LOKO_RS14170	1464	487	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3074791	3075270	+							LOKO_RS14175	480		old_locus_tag=LOKO_02882
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3074791	3075270	+	WP_066450750.1	WP_066450750.1		heme-binding protein			LOKO_RS14175	480	159	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3075392	3076408	+							LOKO_RS14180	1017		old_locus_tag=LOKO_02883
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3075392	3076408	+	WP_066450753.1	WP_066450753.1		2Fe-2S iron-sulfur cluster-binding protein			LOKO_RS14180	1017	338	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3076439	3076777	+							LOKO_RS14185	339		old_locus_tag=LOKO_02884
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3076439	3076777	+	WP_066450756.1	WP_066450756.1		2Fe-2S iron-sulfur cluster binding domain-containing protein			LOKO_RS14185	339	112	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3076869	3077669	+					nadX		LOKO_RS14190	801		old_locus_tag=LOKO_02885
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3076869	3077669	+	WP_066450758.1	WP_066450758.1		aspartate dehydrogenase	nadX		LOKO_RS14190	801	266	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3077744	3078043	+							LOKO_RS14195	300		old_locus_tag=LOKO_02886
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3077744	3078043	+	WP_066450761.1	WP_066450761.1		DUF1330 domain-containing protein			LOKO_RS14195	300	99	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3078034	3078693	-							LOKO_RS14200	660		old_locus_tag=LOKO_02887
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3078034	3078693	-	WP_066450764.1	WP_066450764.1		GntR family transcriptional regulator			LOKO_RS14200	660	219	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3078880	3079191	-							LOKO_RS14205	312		old_locus_tag=LOKO_02888
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3078880	3079191	-	WP_066450766.1	WP_066450766.1		hypothetical protein			LOKO_RS14205	312	103	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3079259	3080047	-							LOKO_RS14210	789		old_locus_tag=LOKO_02889
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3079259	3080047	-	WP_066450768.1	WP_066450768.1		creatininase family protein			LOKO_RS14210	789	262	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3080370	3081023	-							LOKO_RS14215	654		old_locus_tag=LOKO_02890
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3080370	3081023	-	WP_066450770.1	WP_066450770.1		FCD domain-containing protein			LOKO_RS14215	654	217	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3081202	3081774	+							LOKO_RS14220	573		old_locus_tag=LOKO_02891
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3081202	3081774	+	WP_066450772.1	WP_066450772.1		chromate transporter			LOKO_RS14220	573	190	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3081771	3082301	+							LOKO_RS14225	531		old_locus_tag=LOKO_02892
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3081771	3082301	+	WP_066450774.1	WP_066450774.1		chromate transporter			LOKO_RS14225	531	176	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3082497	3083978	+							LOKO_RS14230	1482		old_locus_tag=LOKO_02893
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3082497	3083978	+	WP_066450776.1	WP_066450776.1		hypothetical protein			LOKO_RS14230	1482	493	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3084183	3084524	+							LOKO_RS14235	342		old_locus_tag=LOKO_02894
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3084183	3084524	+	WP_066450779.1	WP_066450779.1		(2Fe-2S)-binding protein			LOKO_RS14235	342	113	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3084653	3085975	-							LOKO_RS14240	1323		old_locus_tag=LOKO_02895
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3084653	3085975	-	WP_066450782.1	WP_066450782.1		sodium ion-translocating decarboxylase subunit beta			LOKO_RS14240	1323	440	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3085988	3087811	-					oadA		LOKO_RS14245	1824		old_locus_tag=LOKO_02896
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3085988	3087811	-	WP_066450784.1	WP_066450784.1		sodium-extruding oxaloacetate decarboxylase subunit alpha	oadA		LOKO_RS14245	1824	607	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3087891	3088145	-							LOKO_RS14250	255		old_locus_tag=LOKO_02897
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3087891	3088145	-	WP_066450788.1	WP_066450788.1		OadG family protein			LOKO_RS14250	255	84	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3088295	3089305	+							LOKO_RS14255	1011		old_locus_tag=LOKO_02898
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3088295	3089305	+	WP_235588874.1	WP_235588874.1		tRNA-dihydrouridine synthase family protein			LOKO_RS14255	1011	336	
gene	tRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3089474	3089550	-							LOKO_RS14260	77		old_locus_tag=LOKO_02899
tRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3089474	3089550	-				tRNA-Arg			LOKO_RS14260	77		anticodon=ACG
gene	tRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3089789	3089865	-							LOKO_RS14265	77		old_locus_tag=LOKO_02900
tRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3089789	3089865	-				tRNA-Arg			LOKO_RS14265	77		anticodon=ACG
gene	tRNA	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3089925	3090017	-							LOKO_RS14270	93		old_locus_tag=LOKO_02901
tRNA		GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3089925	3090017	-				tRNA-Ser			LOKO_RS14270	93		anticodon=GCT
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3090122	3090319	-					csrA		LOKO_RS14275	198		old_locus_tag=LOKO_02902
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3090122	3090319	-	WP_066450796.1	WP_066450796.1		carbon storage regulator CsrA	csrA		LOKO_RS14275	198	65	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3090530	3091780	-							LOKO_RS14280	1251		old_locus_tag=LOKO_02903
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3090530	3091780	-	WP_066450799.1	WP_066450799.1		aspartate kinase			LOKO_RS14280	1251	416	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3091860	3093659	-					alaS		LOKO_RS14285	1800		old_locus_tag=LOKO_02904
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3091860	3093659	-	WP_235588875.1	WP_235588875.1		alanine--tRNA ligase	alaS		LOKO_RS14285	1800	599	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3093656	3094942	-							LOKO_RS14290	1287		old_locus_tag=LOKO_02905
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3093656	3094942	-	WP_235588876.1	WP_235588876.1		leucyl aminopeptidase			LOKO_RS14290	1287	428	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3095060	3096139	+					lptF		LOKO_RS14295	1080		old_locus_tag=LOKO_02906
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3095060	3096139	+	WP_083517741.1	WP_083517741.1		LPS export ABC transporter permease LptF	lptF		LOKO_RS14295	1080	359	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3096139	3097203	+					lptG		LOKO_RS14300	1065		old_locus_tag=LOKO_02907
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3096139	3097203	+	WP_066450802.1	WP_066450802.1		LPS export ABC transporter permease LptG	lptG		LOKO_RS14300	1065	354	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3097210	3097686	+							LOKO_RS14305	477		old_locus_tag=LOKO_02908
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3097210	3097686	+	WP_066450804.1	WP_066450804.1		RDD family protein			LOKO_RS14305	477	158	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3097802	3098008	+							LOKO_RS14310	207		old_locus_tag=LOKO_02909
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3097802	3098008	+	WP_066450813.1	WP_066450813.1		(2Fe-2S)-binding protein			LOKO_RS14310	207	68	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3098179	3098661	+					bfr		LOKO_RS14315	483		old_locus_tag=LOKO_02910
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3098179	3098661	+	WP_066450816.1	WP_066450816.1		bacterioferritin	bfr		LOKO_RS14315	483	160	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3098938	3099987	+							LOKO_RS14320	1050		old_locus_tag=LOKO_02911
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3098938	3099987	+	WP_083517603.1	WP_083517603.1		ABC transporter substrate-binding protein			LOKO_RS14320	1050	349	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3099992	3100801	+							LOKO_RS14325	810		old_locus_tag=LOKO_02912
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3099992	3100801	+	WP_066450819.1	WP_066450819.1		ABC transporter ATP-binding protein			LOKO_RS14325	810	269	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3100815	3101582	+							LOKO_RS14330	768		old_locus_tag=LOKO_02913
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3100815	3101582	+	WP_201025329.1	WP_201025329.1		ABC transporter permease			LOKO_RS14330	768	255	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3101744	3101968	-							LOKO_RS14335	225		old_locus_tag=LOKO_02914
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3101744	3101968	-	WP_066450822.1	WP_066450822.1		DUF1653 domain-containing protein			LOKO_RS14335	225	74	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3102004	3102837	-					tcdA		LOKO_RS14340	834		old_locus_tag=LOKO_02915
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3102004	3102837	-	WP_066450825.1	WP_066450825.1		tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	tcdA		LOKO_RS14340	834	277	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3102860	3103627	-							LOKO_RS14345	768		old_locus_tag=LOKO_02916
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3102860	3103627	-	WP_066450827.1	WP_066450827.1		pseudouridine synthase			LOKO_RS14345	768	255	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3103729	3105027	-							LOKO_RS14350	1299		old_locus_tag=LOKO_02917
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3103729	3105027	-	WP_144439674.1	WP_144439674.1		Glu/Leu/Phe/Val dehydrogenase			LOKO_RS14350	1299	432	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3105130	3105672	-							LOKO_RS14355	543		old_locus_tag=LOKO_02918
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3105130	3105672	-	WP_066450829.1	WP_066450829.1		hypothetical protein			LOKO_RS14355	543	180	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3105706	3105912	+							LOKO_RS14360	207		
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3105706	3105912	+	WP_066450831.1	WP_066450831.1		hypothetical protein			LOKO_RS14360	207	68	
gene	pseudogene	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3106021	3106119	+							LOKO_RS19535	99		partial;pseudo
CDS	without_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3106021	3106119	+				HTH-type transcriptional activator IlvY			LOKO_RS19535	99		partial;pseudo
gene	pseudogene	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3106114	3106236	-							LOKO_RS20300	123		partial;pseudo
CDS	without_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3106114	3106236	-				damage-inducible protein CinA			LOKO_RS20300	123		partial;pseudo
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3106392	3108968	+					mutS		LOKO_RS14370	2577		old_locus_tag=LOKO_02920
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3106392	3108968	+	WP_066450841.1	WP_066450841.1		DNA mismatch repair protein MutS	mutS		LOKO_RS14370	2577	858	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3109273	3109596	+							LOKO_RS14380	324		old_locus_tag=LOKO_02921
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3109273	3109596	+	WP_043514074.1	WP_043514074.1		ferredoxin family protein			LOKO_RS14380	324	107	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3110118	3111410	-					eno		LOKO_RS14385	1293		old_locus_tag=LOKO_02922
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3110118	3111410	-	WP_066450844.1	WP_066450844.1		phosphopyruvate hydratase	eno		LOKO_RS14385	1293	430	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3111469	3112320	-					kdsA		LOKO_RS14390	852		old_locus_tag=LOKO_02923
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3111469	3112320	-	WP_066450846.1	WP_066450846.1		3-deoxy-8-phosphooctulonate synthase	kdsA		LOKO_RS14390	852	283	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3112338	3113999	-							LOKO_RS14395	1662		old_locus_tag=LOKO_02924
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3112338	3113999	-	WP_066450849.1	WP_066450849.1		CTP synthase			LOKO_RS14395	1662	553	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3114294	3115703	-							LOKO_RS14400	1410		old_locus_tag=LOKO_02925
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3114294	3115703	-	WP_235589028.1	WP_235589028.1		FAD-dependent oxidoreductase			LOKO_RS14400	1410	469	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3115740	3120191	-					gltB		LOKO_RS14405	4452		old_locus_tag=LOKO_02926
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3115740	3120191	-	WP_066450855.1	WP_066450855.1		glutamate synthase large subunit	gltB		LOKO_RS14405	4452	1483	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	3120669	3121781	-					aroB		LOKO_RS14410	1113		old_locus_tag=LOKO_02927
