# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4565302	4566500	-							G3568_RS21665	1199		pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4565302	4566500	-				peptidoglycan DD-metalloendopeptidase family protein			G3568_RS21665	1199		pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4566493	4567410	-							G3568_RS21670	918		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4566493	4567410	-	WP_163504416.1	WP_163504416.1		DUF368 domain-containing protein			G3568_RS21670	918	305	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4567446	4568126	-							G3568_RS21675	681		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4567446	4568126	-	WP_163503947.1	WP_163503947.1		protein-L-isoaspartate(D-aspartate) O-methyltransferase			G3568_RS21675	681	226	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4568113	4568859	-					surE		G3568_RS21680	747		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4568113	4568859	-	WP_163503948.1	WP_163503948.1		5'/3'-nucleotidase SurE	surE		G3568_RS21680	747	248	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4568892	4569944	-							G3568_RS21685	1053		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4568892	4569944	-	WP_163503949.1	WP_163503949.1		tRNA pseudouridine(13) synthase TruD			G3568_RS21685	1053	350	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4569931	4570422	-					ispF		G3568_RS21690	492		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4569931	4570422	-	WP_205600874.1	WP_205600874.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		G3568_RS21690	492	163	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4570419	4571129	-					ispD		G3568_RS21695	711		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4570419	4571129	-	WP_163503950.1	WP_163503950.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		G3568_RS21695	711	236	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4571126	4571473	-							G3568_RS21700	348		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4571126	4571473	-	WP_163503951.1	WP_163503951.1		septum formation initiator family protein			G3568_RS21700	348	115	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4571549	4572715	-							G3568_RS21705	1167		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4571549	4572715	-	WP_163503952.1	WP_163503952.1		GNAT family N-acetyltransferase			G3568_RS21705	1167	388	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4572892	4573893	-					gap		G3568_RS21710	1002		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4572892	4573893	-	WP_163503953.1	WP_163503953.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		G3568_RS21710	1002	333	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4574077	4575963	+					edd		G3568_RS21715	1887		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4574077	4575963	+	WP_163503954.1	WP_163503954.1		phosphogluconate dehydratase	edd		G3568_RS21715	1887	628	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4575967	4576935	+					glk		G3568_RS21720	969		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4575967	4576935	+	WP_163503955.1	WP_163503955.1		glucokinase	glk		G3568_RS21720	969	322	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4576954	4577868	+							G3568_RS21725	915		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4576954	4577868	+	WP_163503956.1	WP_163503956.1		D-hexose-6-phosphate mutarotase			G3568_RS21725	915	304	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4577865	4578746	+							G3568_RS21730	882		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4577865	4578746	+	WP_205600875.1	WP_205600875.1		aldo/keto reductase			G3568_RS21730	882	293	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4578862	4580535	+					pgi		G3568_RS21735	1674		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4578862	4580535	+	WP_163503957.1	WP_163503957.1		glucose-6-phosphate isomerase	pgi		G3568_RS21735	1674	557	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4580532	4581491	+							G3568_RS21740	960		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4580532	4581491	+	WP_163503958.1	WP_163503958.1		carbohydrate kinase			G3568_RS21740	960	319	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4581653	4584247	+							G3568_RS21745	2595		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4581653	4584247	+	WP_163503959.1	WP_163503959.1		GAF domain-containing protein			G3568_RS21745	2595	864	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4584255	4584419	+							G3568_RS21750	165		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4584255	4584419	+	WP_163503960.1	WP_163503960.1		response regulator			G3568_RS21750	165	54	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4584419	4584811	+							G3568_RS21755	393		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4584419	4584811	+	WP_240457718.1	WP_240457718.1		EAL domain-containing protein			G3568_RS21755	393	130	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4584879	4585475	+							G3568_RS21760	597		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4584879	4585475	+	WP_163503961.1	WP_163503961.1		helix-turn-helix domain-containing protein			G3568_RS21760	597	198	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4585509	4586090	-							G3568_RS21765	582		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4585509	4586090	-	WP_163503962.1	WP_163503962.1		hypothetical protein			G3568_RS21765	582	193	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4586594	4586851	+							G3568_RS21770	258		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4586594	4586851	+	WP_163503963.1	WP_163503963.1		type II toxin-antitoxin system HicA family toxin			G3568_RS21770	258	85	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4586848	4587204	+							G3568_RS21775	357		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4586848	4587204	+	WP_163503964.1	WP_163503964.1		type II toxin-antitoxin system HicB family antitoxin			G3568_RS21775	357	118	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4587564	4587872	-							G3568_RS21780	309		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4587564	4587872	-	WP_163503965.1	WP_163503965.1		Arc family DNA-binding protein			G3568_RS21780	309	102	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4588165	4588425	+							G3568_RS21785	261		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4588165	4588425	+	WP_163503966.1	WP_163503966.1		hypothetical protein			G3568_RS21785	261	86	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4588425	4588688	+							G3568_RS21790	264		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4588425	4588688	+	WP_163503967.1	WP_163503967.1		pyocin activator PrtN family protein			G3568_RS21790	264	87	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4588699	4589046	+							G3568_RS21795	348		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4588699	4589046	+	WP_163503968.1	WP_163503968.1		hypothetical protein			G3568_RS21795	348	115	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4589048	4589452	+							G3568_RS21800	405		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4589048	4589452	+	WP_163503969.1	WP_163503969.1		hypothetical protein			G3568_RS21800	405	134	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4589445	4589879	+							G3568_RS21805	435		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4589445	4589879	+	WP_163503970.1	WP_163503970.1		hypothetical protein			G3568_RS21805	435	144	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4589869	4590426	+							G3568_RS21810	558		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4589869	4590426	+	WP_163503971.1	WP_163503971.1		hypothetical protein			G3568_RS21810	558	185	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4590855	4591073	+							G3568_RS21820	219		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4590855	4591073	+	WP_163503973.1	WP_163503973.1		hypothetical protein			G3568_RS21820	219	72	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4591084	4591287	+							G3568_RS21825	204		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4591084	4591287	+	WP_163503974.1	WP_163503974.1		hypothetical protein			G3568_RS21825	204	67	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4591405	4591605	+							G3568_RS21830	201		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4591405	4591605	+	WP_163503975.1	WP_163503975.1		hypothetical protein			G3568_RS21830	201	66	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4591602	4594064	+							G3568_RS21835	2463		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4591602	4594064	+	WP_163503976.1	WP_163503976.1		replication endonuclease			G3568_RS21835	2463	820	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4594061	4594759	+							G3568_RS21840	699		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4594061	4594759	+	WP_163503977.1	WP_163503977.1		hypothetical protein			G3568_RS21840	699	232	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4594785	4595801	+							G3568_RS21845	1017		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4594785	4595801	+	WP_163503978.1	WP_163503978.1		phage major capsid protein, P2 family			G3568_RS21845	1017	338	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4596270	4598810	+							G3568_RS21850	2541		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4596270	4598810	+	WP_163503979.1	WP_163503979.1		hypothetical protein			G3568_RS21850	2541	846	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4599323	4600390	-							G3568_RS21855	1068		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4599323	4600390	-	WP_163503980.1	WP_163503980.1		site-specific integrase			G3568_RS21855	1068	355	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4600575	4601531	+					dusA		G3568_RS21860	957		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4600575	4601531	+	WP_240457719.1	WP_240457719.1		tRNA dihydrouridine(20/20a) synthase DusA	dusA		G3568_RS21860	957	318	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4601543	4602574	-							G3568_RS21865	1032		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4601543	4602574	-	WP_163503982.1	WP_163503982.1		succinylglutamate desuccinylase/aspartoacylase family protein			G3568_RS21865	1032	343	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4602741	4603352	+							G3568_RS21870	612		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4602741	4603352	+	WP_163503983.1	WP_163503983.1		TetR family transcriptional regulator			G3568_RS21870	612	203	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4603434	4604891	-							G3568_RS21875	1458		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4603434	4604891	-	WP_163503984.1	WP_163503984.1		efflux transporter outer membrane subunit			G3568_RS21875	1458	485	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4604884	4608021	-							G3568_RS21880	3138		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4604884	4608021	-	WP_163503985.1	WP_163503985.1		multidrug efflux RND transporter permease subunit			G3568_RS21880	3138	1045	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4608021	4609262	-							G3568_RS21885	1242		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4608021	4609262	-	WP_163503986.1	WP_163503986.1		efflux RND transporter periplasmic adaptor subunit			G3568_RS21885	1242	413	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4609417	4611333	-							G3568_RS21890	1917		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4609417	4611333	-	WP_163503987.1	WP_163503987.1		sigma 54-interacting transcriptional regulator			G3568_RS21890	1917	638	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4611625	4613046	+							G3568_RS21895	1422		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4611625	4613046	+	WP_163503988.1	WP_163503988.1		ABC transporter substrate-binding protein			G3568_RS21895	1422	473	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4613050	4613907	+					ntrB		G3568_RS21900	858		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4613050	4613907	+	WP_163503989.1	WP_163503989.1		nitrate ABC transporter permease	ntrB		G3568_RS21900	858	285	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4613924	4614880	+							G3568_RS21905	957		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4613924	4614880	+	WP_163503990.1	WP_163503990.1		ABC transporter ATP-binding protein			G3568_RS21905	957	318	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4614873	4615312	+					cynS		G3568_RS21910	440		pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4614873	4615312	+				cyanase	cynS		G3568_RS21910	440		pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4615317	4616162	-							G3568_RS21915	846		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4615317	4616162	-	WP_163503991.1	WP_163503991.1		fructosamine kinase family protein			G3568_RS21915	846	281	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4616278	4616589	+							G3568_RS21920	312		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4616278	4616589	+	WP_163503992.1	WP_163503992.1		YqfO family protein			G3568_RS21920	312	103	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4616593	4617555	-					tal		G3568_RS21925	963		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4616593	4617555	-	WP_163503993.1	WP_163503993.1		transaldolase	tal		G3568_RS21925	963	320	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4617597	4619087	-					xylB		G3568_RS21930	1491		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4617597	4619087	-	WP_163504420.1	WP_163504420.1		xylulokinase	xylB		G3568_RS21930	1491	496	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4619087	4620574	-							G3568_RS21935	1488		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4619087	4620574	-	WP_163503994.1	WP_163503994.1		mannitol dehydrogenase family protein			G3568_RS21935	1488	495	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4620620	4621240	-							G3568_RS21940	621		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4620620	4621240	-	WP_163503995.1	WP_163503995.1		nucleoside/nucleotide kinase family protein			G3568_RS21940	621	206	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4621286	4622035	-							G3568_RS21945	750		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4621286	4622035	-	WP_163503996.1	WP_163503996.1		D-threitol dehydrogenase			G3568_RS21945	750	249	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4622059	4623354	-							G3568_RS21950	1296		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4622059	4623354	-	WP_163503997.1	WP_163503997.1		D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit			G3568_RS21950	1296	431	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4623351	4624304	-							G3568_RS21955	954		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4623351	4624304	-	WP_163503998.1	WP_163503998.1		sugar kinase			G3568_RS21955	954	317	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4624308	4625096	-							G3568_RS21960	789		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4624308	4625096	-	WP_163503999.1	WP_163503999.1		L-iditol 2-dehydrogenase			G3568_RS21960	789	262	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4625093	4625800	-							G3568_RS21965	708		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4625093	4625800	-	WP_163504000.1	WP_163504000.1		HAD-IA family hydrolase			G3568_RS21965	708	235	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4625797	4626939	-					ugpC		G3568_RS21970	1143		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4625797	4626939	-	WP_163504001.1	WP_163504001.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		G3568_RS21970	1143	380	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4626997	4627815	-							G3568_RS21975	819		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4626997	4627815	-	WP_095621178.1	WP_095621178.1		carbohydrate ABC transporter permease			G3568_RS21975	819	272	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4627831	4628718	-							G3568_RS21980	888		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4627831	4628718	-	WP_163504002.1	WP_163504002.1		sugar ABC transporter permease			G3568_RS21980	888	295	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4628788	4630097	-							G3568_RS21985	1310		pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4628788	4630097	-				sugar ABC transporter substrate-binding protein			G3568_RS21985	1310		pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4630259	4631209	-							G3568_RS21990	951		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4630259	4631209	-	WP_163504003.1	WP_163504003.1		sugar-binding transcriptional regulator			G3568_RS21990	951	316	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4631326	4632081	+							G3568_RS21995	756		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4631326	4632081	+	WP_163504004.1	WP_163504004.1		SDR family NAD(P)-dependent oxidoreductase			G3568_RS21995	756	251	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4632083	4633015	-							G3568_RS22000	933		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4632083	4633015	-	WP_163504005.1	WP_163504005.1		LysR family transcriptional regulator			G3568_RS22000	933	310	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4633175	4634005	+							G3568_RS22005	831		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4633175	4634005	+	WP_163504006.1	WP_163504006.1		transporter substrate-binding domain-containing protein			G3568_RS22005	831	276	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4634066	4634722	+							G3568_RS22010	657		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4634066	4634722	+	WP_163504007.1	WP_163504007.1		amino acid ABC transporter permease			G3568_RS22010	657	218	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4634747	4635445	+							G3568_RS22015	699		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4634747	4635445	+	WP_163504008.1	WP_163504008.1		amino acid ABC transporter permease			G3568_RS22015	699	232	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4635495	4636262	+							G3568_RS22020	768		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4635495	4636262	+	WP_163504421.1	WP_163504421.1		amino acid ABC transporter ATP-binding protein			G3568_RS22020	768	255	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4636307	4637026	+							G3568_RS22025	720		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4636307	4637026	+	WP_163504009.1	WP_163504009.1		urea carboxylase-associated family protein			G3568_RS22025	720	239	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4637037	4638308	+							G3568_RS22030	1272		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4637037	4638308	+	WP_163504010.1	WP_163504010.1		M20 family metallo-hydrolase			G3568_RS22030	1272	423	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4638330	4639310	+					speB		G3568_RS22035	981		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4638330	4639310	+	WP_163504011.1	WP_163504011.1		agmatinase	speB		G3568_RS22035	981	326	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4639292	4639849	-							G3568_RS22040	558		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4639292	4639849	-	WP_163504012.1	WP_163504012.1		NUDIX hydrolase			G3568_RS22040	558	185	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4639982	4640635	+							G3568_RS22045	654		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4639982	4640635	+	WP_163504013.1	WP_163504013.1		CoA pyrophosphatase			G3568_RS22045	654	217	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4640641	4640976	+							G3568_RS22050	336		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4640641	4640976	+	WP_163504014.1	WP_163504014.1		hypothetical protein			G3568_RS22050	336	111	
gene	pseudogene	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4640984	4641633	+							G3568_RS22055	650		pseudo
CDS	without_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4640984	4641633	+				2OG-Fe(II) oxygenase			G3568_RS22055	650		pseudo
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4641643	4642083	-							G3568_RS22060	441		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4641643	4642083	-	WP_163504015.1	WP_163504015.1		YtoQ family protein			G3568_RS22060	441	146	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4642140	4643117	-							G3568_RS22065	978		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4642140	4643117	-	WP_163504016.1	WP_163504016.1		lipid A deacylase LpxR family protein			G3568_RS22065	978	325	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4643141	4643896	-							G3568_RS22070	756		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4643141	4643896	-	WP_163504017.1	WP_163504017.1		MipA/OmpV family protein			G3568_RS22070	756	251	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4644054	4644743	+							G3568_RS22075	690		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4644054	4644743	+	WP_163504018.1	WP_163504018.1		YafY family transcriptional regulator			G3568_RS22075	690	229	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4644922	4645443	+							G3568_RS22080	522		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4644922	4645443	+	WP_240457720.1	WP_240457720.1		glutathione S-transferase family protein			G3568_RS22080	522	173	
gene	protein_coding	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4645539	4646618	-							G3568_RS22085	1080		
CDS	with_protein	GCF_010977575.1	Primary Assembly	chromosome		NZ_CP048812.1	4645539	4646618	-	WP_163504019.1	WP_163504019.1		NAD(P)-dependent alcohol dehydrogenase			G3568_RS22085	1080	359	
