# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2432153	2432229	+				tRNA-Asp			BOX17_RS11300	77		anticodon=GTC
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2432416	2434428	+							BOX17_RS11305	2013		old_locus_tag=BOX17_11200
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2432416	2434428	+	WP_071944606.1	WP_071944606.1		NADPH-dependent 2,4-dienoyl-CoA reductase			BOX17_RS11305	2013	670	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2434715	2436637	+							BOX17_RS11310	1923		old_locus_tag=BOX17_11205
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2434715	2436637	+	WP_071944608.1	WP_071944608.1		PrkA family serine protein kinase			BOX17_RS11310	1923	640	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2436653	2437936	+							BOX17_RS11315	1284		old_locus_tag=BOX17_11210
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2436653	2437936	+	WP_071944610.1	WP_071944610.1		YeaH/YhbH family protein			BOX17_RS11315	1284	427	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2437956	2439506	+							BOX17_RS11320	1551		old_locus_tag=BOX17_11215
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2437956	2439506	+	WP_071944612.1	WP_071944612.1		SpoVR family protein			BOX17_RS11320	1551	516	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2439599	2439913	-							BOX17_RS11325	315		old_locus_tag=BOX17_11220
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2439599	2439913	-	WP_071944614.1	WP_071944614.1		high-potential iron-sulfur protein			BOX17_RS11325	315	104	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2440248	2440523	+							BOX17_RS11330	276		old_locus_tag=BOX17_11225
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2440248	2440523	+	WP_071944616.1	WP_071944616.1		Lrp/AsnC ligand binding domain-containing protein			BOX17_RS11330	276	91	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2440574	2441440	+							BOX17_RS11335	867		old_locus_tag=BOX17_11230
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2440574	2441440	+	WP_071944618.1	WP_071944618.1		DNA/RNA non-specific endonuclease			BOX17_RS11335	867	288	
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2441553	2441639	-							BOX17_RS11340	87		old_locus_tag=BOX17_11235
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2441553	2441639	-				tRNA-Leu			BOX17_RS11340	87		anticodon=CAG
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2441681	2441767	-							BOX17_RS11345	87		old_locus_tag=BOX17_11240
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2441681	2441767	-				tRNA-Leu			BOX17_RS11345	87		anticodon=CAG
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2441846	2441932	-							BOX17_RS16815	87		
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2441846	2441932	-				tRNA-Leu			BOX17_RS16815	87		anticodon=CAG
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2442169	2444583	+					rnr		BOX17_RS11350	2415		old_locus_tag=BOX17_11245
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2442169	2444583	+	WP_071944620.1	WP_071944620.1		ribonuclease R	rnr		BOX17_RS11350	2415	804	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2444583	2445395	+					rlmB		BOX17_RS11355	813		old_locus_tag=BOX17_11250
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2444583	2445395	+	WP_071944622.1	WP_071944622.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		BOX17_RS11355	813	270	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2445569	2445940	+					rpsF		BOX17_RS11360	372		old_locus_tag=BOX17_11255
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2445569	2445940	+	WP_040185479.1	WP_040185479.1		30S ribosomal protein S6	rpsF		BOX17_RS11360	372	123	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2445974	2446201	+					rpsR		BOX17_RS11365	228		old_locus_tag=BOX17_11260
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2445974	2446201	+	WP_016853668.1	WP_016853668.1		30S ribosomal protein S18	rpsR		BOX17_RS11365	228	75	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2446215	2447066	+							BOX17_RS11370	852		old_locus_tag=BOX17_11265
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2446215	2447066	+	WP_071944624.1	WP_071944624.1		hypothetical protein			BOX17_RS11370	852	283	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2447083	2447529	+					rplI		BOX17_RS11375	447		old_locus_tag=BOX17_11270
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2447083	2447529	+	WP_071944626.1	WP_071944626.1		50S ribosomal protein L9	rplI		BOX17_RS11375	447	148	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2447699	2449087	+					dnaB		BOX17_RS11380	1389		old_locus_tag=BOX17_11275
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2447699	2449087	+	WP_071944628.1	WP_071944628.1		replicative DNA helicase	dnaB		BOX17_RS11380	1389	462	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2449158	2449451	+							BOX17_RS11385	294		old_locus_tag=BOX17_11280
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2449158	2449451	+	WP_071944630.1	WP_071944630.1		hypothetical protein			BOX17_RS11385	294	97	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2449586	2449888	+							BOX17_RS11390	303		old_locus_tag=BOX17_11285
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2449586	2449888	+	WP_071944632.1	WP_071944632.1		DUF6482 family protein			BOX17_RS11390	303	100	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2449924	2450319	-							BOX17_RS11395	396		old_locus_tag=BOX17_11290
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2449924	2450319	-	WP_071944634.1	WP_071944634.1		DUF393 domain-containing protein			BOX17_RS11395	396	131	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2450316	2451911	-							BOX17_RS11400	1596		old_locus_tag=BOX17_11295
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2450316	2451911	-	WP_071944636.1	WP_071944636.1		cryptochrome/photolyase family protein			BOX17_RS11400	1596	531	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2452049	2453137	+					hemH		BOX17_RS11405	1089		old_locus_tag=BOX17_11300
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2452049	2453137	+	WP_071944638.1	WP_071944638.1		ferrochelatase	hemH		BOX17_RS11405	1089	362	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2453156	2453545	-							BOX17_RS11410	390		old_locus_tag=BOX17_11305
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2453156	2453545	-	WP_071944640.1	WP_071944640.1		Na+/H+ antiporter subunit G			BOX17_RS11410	390	129	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2453567	2453836	-							BOX17_RS11415	270		old_locus_tag=BOX17_11310
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2453567	2453836	-	WP_071944642.1	WP_071944642.1		K+/H+ antiporter subunit F			BOX17_RS11415	270	89	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2453830	2454327	-							BOX17_RS11420	498		old_locus_tag=BOX17_11315
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2453830	2454327	-	WP_071944644.1	WP_071944644.1		Na+/H+ antiporter subunit E			BOX17_RS11420	498	165	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2454324	2455835	-							BOX17_RS11425	1512		old_locus_tag=BOX17_11320
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2454324	2455835	-	WP_071944646.1	WP_071944646.1		monovalent cation/H+ antiporter subunit D			BOX17_RS11425	1512	503	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2455832	2456170	-							BOX17_RS11430	339		old_locus_tag=BOX17_11325
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2455832	2456170	-	WP_071944648.1	WP_071944648.1		Na+/H+ antiporter subunit C			BOX17_RS11430	339	112	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2456170	2459001	-							BOX17_RS11435	2832		old_locus_tag=BOX17_11330
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2456170	2459001	-	WP_071944650.1	WP_071944650.1		monovalent cation/H+ antiporter subunit A			BOX17_RS11435	2832	943	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2459364	2459516	+							BOX17_RS11440	153		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2459364	2459516	+	WP_071944652.1	WP_071944652.1		DUF2256 domain-containing protein			BOX17_RS11440	153	50	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2459513	2460811	+							BOX17_RS11445	1299		old_locus_tag=BOX17_11335
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2459513	2460811	+	WP_071944654.1	WP_071944654.1		DASH family cryptochrome			BOX17_RS11445	1299	432	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2460811	2461263	+							BOX17_RS11450	453		old_locus_tag=BOX17_11340
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2460811	2461263	+	WP_071944656.1	WP_071944656.1		DUF3429 domain-containing protein			BOX17_RS11450	453	150	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2461334	2462599	+							BOX17_RS11455	1266		old_locus_tag=BOX17_11345
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2461334	2462599	+	WP_071944658.1	WP_071944658.1		lytic murein transglycosylase			BOX17_RS11455	1266	421	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2462621	2463169	+							BOX17_RS11460	549		old_locus_tag=BOX17_11350
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2462621	2463169	+	WP_071944660.1	WP_071944660.1		ATP-dependent zinc protease			BOX17_RS11460	549	182	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2463191	2463904	-							BOX17_RS11465	714		old_locus_tag=BOX17_11355
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2463191	2463904	-	WP_071944662.1	WP_071944662.1		16S rRNA (uracil(1498)-N(3))-methyltransferase			BOX17_RS11465	714	237	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2464004	2464468	+					phaR		BOX17_RS11470	465		old_locus_tag=BOX17_11360
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2464004	2464468	+	WP_071944664.1	WP_071944664.1		polyhydroxyalkanoate synthesis repressor PhaR	phaR		BOX17_RS11470	465	154	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2464539	2465831	+					purD		BOX17_RS11475	1293		old_locus_tag=BOX17_11365
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2464539	2465831	+	WP_071944666.1	WP_071944666.1		phosphoribosylamine--glycine ligase	purD		BOX17_RS11475	1293	430	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2465869	2466303	+							BOX17_RS11480	435		old_locus_tag=BOX17_11370
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2465869	2466303	+	WP_071944668.1	WP_071944668.1		thioesterase family protein			BOX17_RS11480	435	144	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2466303	2467175	+							BOX17_RS11485	873		old_locus_tag=BOX17_11375
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2466303	2467175	+	WP_071944670.1	WP_071944670.1		phosphoribulokinase			BOX17_RS11485	873	290	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2467212	2467553	+							BOX17_RS11490	342		old_locus_tag=BOX17_11380
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2467212	2467553	+	WP_071944672.1	WP_071944672.1		histidine triad nucleotide-binding protein			BOX17_RS11490	342	113	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2467627	2468271	+					coq7		BOX17_RS11495	645		old_locus_tag=BOX17_11385
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2467627	2468271	+	WP_071944674.1	WP_071944674.1		2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase	coq7		BOX17_RS11495	645	214	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2468388	2468807	-							BOX17_RS11500	420		old_locus_tag=BOX17_11390
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2468388	2468807	-	WP_071944676.1	WP_071944676.1		OsmC family protein			BOX17_RS11500	420	139	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2469025	2469687	-							BOX17_RS11505	663		old_locus_tag=BOX17_11395
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2469025	2469687	-	WP_071944679.1	WP_071944679.1		nucleotidyltransferase family protein			BOX17_RS11505	663	220	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2469684	2470709	-							BOX17_RS11510	1026		old_locus_tag=BOX17_11400
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2469684	2470709	-	WP_071944681.1	WP_071944681.1		phosphotransferase			BOX17_RS11510	1026	341	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2470874	2473339	+							BOX17_RS11515	2466		old_locus_tag=BOX17_11405
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2470874	2473339	+	WP_071944683.1	WP_071944683.1		LPS-assembly protein LptD			BOX17_RS11515	2466	821	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2473372	2474031	+							BOX17_RS11520	660		old_locus_tag=BOX17_11410
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2473372	2474031	+	WP_071944685.1	WP_071944685.1		SurA N-terminal domain-containing protein			BOX17_RS11520	660	219	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2474028	2475080	+					pdxA		BOX17_RS11525	1053		old_locus_tag=BOX17_11415
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2474028	2475080	+	WP_086830738.1	WP_086830738.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		BOX17_RS11525	1053	350	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2475170	2475988	+					rsmA		BOX17_RS11530	819		old_locus_tag=BOX17_11420
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2475170	2475988	+	WP_071944689.1	WP_071944689.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		BOX17_RS11530	819	272	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2475985	2476383	+					apaG		BOX17_RS11535	399		old_locus_tag=BOX17_11425
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2475985	2476383	+	WP_071944691.1	WP_071944691.1		Co2+/Mg2+ efflux protein ApaG	apaG		BOX17_RS11535	399	132	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2476415	2477239	+							BOX17_RS11540	825		old_locus_tag=BOX17_11430
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2476415	2477239	+	WP_071944693.1	WP_071944693.1		symmetrical bis(5'-nucleosyl)-tetraphosphatase			BOX17_RS11540	825	274	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2477271	2477594	+					glpE		BOX17_RS11545	324		old_locus_tag=BOX17_11435
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2477271	2477594	+	WP_071944694.1	WP_071944694.1		thiosulfate sulfurtransferase GlpE	glpE		BOX17_RS11545	324	107	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2477598	2478758	+							BOX17_RS11550	1161		old_locus_tag=BOX17_11440
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2477598	2478758	+	WP_071944695.1	WP_071944695.1		polynucleotide adenylyltransferase			BOX17_RS11550	1161	386	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2478762	2479280	-					folK		BOX17_RS11555	519		old_locus_tag=BOX17_11445
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2478762	2479280	-	WP_071944696.1	WP_071944696.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		BOX17_RS11555	519	172	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2479280	2479645	-					folB		BOX17_RS11560	366		old_locus_tag=BOX17_11450
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2479280	2479645	-	WP_071944697.1	WP_071944697.1		dihydroneopterin aldolase	folB		BOX17_RS11560	366	121	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2479835	2480398	+					plsY		BOX17_RS11565	564		old_locus_tag=BOX17_11455
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2479835	2480398	+	WP_086830821.1	WP_086830821.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY		BOX17_RS11565	564	187	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2480683	2481720	-					tsaD		BOX17_RS11570	1038		old_locus_tag=BOX17_11460
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2480683	2481720	-	WP_083582146.1	WP_083582146.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		BOX17_RS11570	1038	345	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2481988	2482203	+					rpsU		BOX17_RS11575	216		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2481988	2482203	+	WP_013333229.1	WP_013333229.1		30S ribosomal protein S21	rpsU		BOX17_RS11575	216	71	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2482325	2484142	+					dnaG		BOX17_RS11580	1818		old_locus_tag=BOX17_11470
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2482325	2484142	+	WP_071944700.1	WP_071944700.1		DNA primase	dnaG		BOX17_RS11580	1818	605	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2484385	2486226	+					rpoD		BOX17_RS11585	1842		old_locus_tag=BOX17_11475
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2484385	2486226	+	WP_071944702.1	WP_071944702.1		RNA polymerase sigma factor RpoD	rpoD		BOX17_RS11585	1842	613	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2486315	2486965	-							BOX17_RS11590	651		old_locus_tag=BOX17_11480
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2486315	2486965	-	WP_071944704.1	WP_071944704.1		hypothetical protein			BOX17_RS11590	651	216	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2487030	2487962	-							BOX17_RS11595	933		old_locus_tag=BOX17_11485
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2487030	2487962	-	WP_071944706.1	WP_071944706.1		LysR substrate-binding domain-containing protein			BOX17_RS11595	933	310	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2488146	2489525	+							BOX17_RS11600	1380		old_locus_tag=BOX17_11490
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2488146	2489525	+	WP_071944708.1	WP_071944708.1		L-serine ammonia-lyase			BOX17_RS11600	1380	459	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2489873	2490649	+							BOX17_RS11605	777		old_locus_tag=BOX17_11495
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2489873	2490649	+	WP_071944709.1	WP_071944709.1		ABC transporter ATP-binding protein			BOX17_RS11605	777	258	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2490646	2491392	+							BOX17_RS11610	747		old_locus_tag=BOX17_11500
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2490646	2491392	+	WP_071944711.1	WP_071944711.1		ABC transporter ATP-binding protein			BOX17_RS11610	747	248	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2491481	2492701	+							BOX17_RS11615	1221		old_locus_tag=BOX17_11505
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2491481	2492701	+	WP_071944713.1	WP_071944713.1		ABC transporter substrate-binding protein			BOX17_RS11615	1221	406	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2492760	2493647	+							BOX17_RS11620	888		old_locus_tag=BOX17_11510
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2492760	2493647	+	WP_071944715.1	WP_071944715.1		branched-chain amino acid ABC transporter permease			BOX17_RS11620	888	295	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2493652	2494635	+							BOX17_RS11625	984		old_locus_tag=BOX17_11515
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2493652	2494635	+	WP_071946841.1	WP_071946841.1		branched-chain amino acid ABC transporter permease			BOX17_RS11625	984	327	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2494708	2495598	-							BOX17_RS11630	891		old_locus_tag=BOX17_11520
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2494708	2495598	-	WP_071944716.1	WP_071944716.1		LysR family transcriptional regulator			BOX17_RS11630	891	296	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2495726	2496835	+							BOX17_RS11635	1110		old_locus_tag=BOX17_11525
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2495726	2496835	+	WP_071944718.1	WP_071944718.1		S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase			BOX17_RS11635	1110	369	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2496855	2497709	+					fghA		BOX17_RS11640	855		old_locus_tag=BOX17_11530
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2496855	2497709	+	WP_071944720.1	WP_071944720.1		S-formylglutathione hydrolase	fghA		BOX17_RS11640	855	284	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2497826	2498527	+					mtgA		BOX17_RS11645	702		old_locus_tag=BOX17_11535
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2497826	2498527	+	WP_071944722.1	WP_071944722.1		monofunctional biosynthetic peptidoglycan transglycosylase	mtgA		BOX17_RS11645	702	233	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2498509	2499432	-							BOX17_RS11650	924		old_locus_tag=BOX17_11540
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2498509	2499432	-	WP_071944724.1	WP_071944724.1		DMT family transporter			BOX17_RS11650	924	307	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2499877	2501040	+					dctP		BOX17_RS11655	1164		old_locus_tag=BOX17_11545
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2499877	2501040	+	WP_071944725.1	WP_071944725.1		TRAP transporter substrate-binding protein DctP	dctP		BOX17_RS11655	1164	387	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2501187	2503385	+							BOX17_RS11660	2199		old_locus_tag=BOX17_11550
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2501187	2503385	+	WP_071944727.1	WP_071944727.1		TRAP transporter large permease subunit			BOX17_RS11660	2199	732	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2503525	2503941	+							BOX17_RS11665	417		old_locus_tag=BOX17_11555
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	2503525	2503941	+	WP_071944729.1	WP_071944729.1		DUF4168 domain-containing protein			BOX17_RS11665	417	138	
