# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3153224	3154654	+	WP_013333445.1	WP_013333445.1		ATP-binding protein			HELO_RS14750	1431	476	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3154651	3155355	+							HELO_RS14755	705		old_locus_tag=HELO_3690
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3154651	3155355	+	WP_013333446.1	WP_013333446.1		response regulator			HELO_RS14755	705	234	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3155415	3156242	+							HELO_RS14760	828		old_locus_tag=HELO_3691
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3155415	3156242	+	WP_013333447.1	WP_013333447.1		AraC family transcriptional regulator			HELO_RS14760	828	275	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3156410	3157009	-							HELO_RS14765	600		old_locus_tag=HELO_3692
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3156410	3157009	-	WP_041602176.1	WP_041602176.1		LysE family translocator			HELO_RS14765	600	199	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3157181	3157831	+							HELO_RS14770	651		old_locus_tag=HELO_3693
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3157181	3157831	+	WP_013333449.1	WP_013333449.1		hypothetical protein			HELO_RS14770	651	216	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3158027	3160075	+					betT		HELO_RS14775	2049		old_locus_tag=HELO_3694
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3158027	3160075	+	WP_013333450.1	WP_013333450.1		choline BCCT transporter BetT	betT		HELO_RS14775	2049	682	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3160241	3160615	+							HELO_RS14780	375		old_locus_tag=HELO_3695
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3160241	3160615	+	WP_013333451.1	WP_013333451.1		DOPA 4,5-dioxygenase family protein			HELO_RS14780	375	124	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3160750	3162489	-							HELO_RS14785	1740		old_locus_tag=HELO_3696
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3160750	3162489	-	WP_013333452.1	WP_013333452.1		PTS fructose-like transporter subunit IIB			HELO_RS14785	1740	579	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3162486	3163463	-					pfkB		HELO_RS14790	978		old_locus_tag=HELO_3697
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3162486	3163463	-	WP_041602645.1	WP_041602645.1		1-phosphofructokinase	pfkB		HELO_RS14790	978	325	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3163463	3166336	-					ptsP		HELO_RS14795	2874		old_locus_tag=HELO_3698
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3163463	3166336	-	WP_013333454.1	WP_013333454.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		HELO_RS14795	2874	957	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3166516	3167529	+					cra		HELO_RS14800	1014		old_locus_tag=HELO_3699
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3166516	3167529	+	WP_013333455.1	WP_013333455.1		catabolite repressor/activator	cra		HELO_RS14800	1014	337	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3167548	3169725	-							HELO_RS14805	2178		old_locus_tag=HELO_3700
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3167548	3169725	-	WP_013333456.1	WP_013333456.1		ATP-binding protein			HELO_RS14805	2178	725	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3169744	3170256	-							HELO_RS14810	513		old_locus_tag=HELO_3701
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3169744	3170256	-	WP_013333457.1	WP_013333457.1		molybdopterin-dependent oxidoreductase			HELO_RS14810	513	170	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3170389	3170817	-							HELO_RS14815	429		old_locus_tag=HELO_3702
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3170389	3170817	-	WP_013333458.1	WP_013333458.1		universal stress protein			HELO_RS14815	429	142	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3170829	3173423	-							HELO_RS14820	2595		old_locus_tag=HELO_3703
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3170829	3173423	-	WP_013333459.1	WP_013333459.1		TRAP transporter permease			HELO_RS14820	2595	864	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3173561	3174541	-							HELO_RS14825	981		old_locus_tag=HELO_3704
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3173561	3174541	-	WP_013333460.1	WP_013333460.1		TAXI family TRAP transporter solute-binding subunit			HELO_RS14825	981	326	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3174833	3175363	+							HELO_RS14830	531		old_locus_tag=HELO_3705
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3174833	3175363	+	WP_013333461.1	WP_013333461.1		macro domain-containing protein			HELO_RS14830	531	176	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3175429	3176724	-							HELO_RS14835	1296		old_locus_tag=HELO_3706
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3175429	3176724	-	WP_013333462.1	WP_013333462.1		TRAP transporter large permease			HELO_RS14835	1296	431	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3176714	3177190	-							HELO_RS14840	477		old_locus_tag=HELO_3707
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3176714	3177190	-	WP_013333463.1	WP_013333463.1		TRAP transporter small permease			HELO_RS14840	477	158	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3177254	3178267	-							HELO_RS14845	1014		old_locus_tag=HELO_3708
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3177254	3178267	-	WP_013333464.1	WP_013333464.1		DctP family TRAP transporter solute-binding subunit			HELO_RS14845	1014	337	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3178666	3179433	+							HELO_RS14850	768		old_locus_tag=HELO_3709
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3178666	3179433	+	WP_013333465.1	WP_013333465.1		hypothetical protein			HELO_RS14850	768	255	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3179645	3180517	+							HELO_RS14855	873		old_locus_tag=HELO_3710
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3179645	3180517	+	WP_013333466.1	WP_013333466.1		EamA family transporter			HELO_RS14855	873	290	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3180581	3181204	-							HELO_RS14860	624		old_locus_tag=HELO_3711
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3180581	3181204	-	WP_013333467.1	WP_013333467.1		threonylcarbamoyl-AMP synthase			HELO_RS14860	624	207	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3181240	3182148	-							HELO_RS14865	909		old_locus_tag=HELO_3712
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3181240	3182148	-	WP_041602646.1	WP_041602646.1		PHP domain-containing protein			HELO_RS14865	909	302	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3182266	3182565	+							HELO_RS14870	300		old_locus_tag=HELO_3713
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3182266	3182565	+	WP_013333469.1	WP_013333469.1		YciI family protein			HELO_RS14870	300	99	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3182718	3184742	+					mnmC		HELO_RS14875	2025		old_locus_tag=HELO_3714
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3182718	3184742	+	WP_013333470.1	WP_013333470.1		bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	mnmC		HELO_RS14875	2025	674	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3184756	3185472	-							HELO_RS14880	717		old_locus_tag=HELO_3715
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3184756	3185472	-	WP_013333471.1	WP_013333471.1		response regulator			HELO_RS14880	717	238	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3185469	3187103	-					dcuS		HELO_RS14885	1635		old_locus_tag=HELO_3716
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3185469	3187103	-	WP_013333472.1	WP_013333472.1		DcuS/MalK family sensor histidine kinase	dcuS		HELO_RS14885	1635	544	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3187354	3188664	+							HELO_RS14890	1311		old_locus_tag=HELO_3717
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3187354	3188664	+	WP_041602177.1	WP_041602177.1		2-hydroxycarboxylate transporter family protein			HELO_RS14890	1311	436	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3188833	3189102	-							HELO_RS14895	270		old_locus_tag=HELO_3718
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3188833	3189102	-	WP_013333474.1	WP_013333474.1		YheU family protein			HELO_RS14895	270	89	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3189095	3191143	-					ligA		HELO_RS14900	2049		old_locus_tag=HELO_3719
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3189095	3191143	-	WP_041602178.1	WP_041602178.1		NAD-dependent DNA ligase LigA	ligA		HELO_RS14900	2049	682	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3191276	3192835	-					zipA		HELO_RS14905	1560		old_locus_tag=HELO_3720
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3191276	3192835	-	WP_013333476.1	WP_013333476.1		cell division protein ZipA	zipA		HELO_RS14905	1560	519	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3192814	3193062	-							HELO_RS19280	249		
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3192814	3193062	-	WP_162301215.1	WP_162301215.1		hypothetical protein			HELO_RS19280	249	82	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3193062	3196556	-					smc		HELO_RS14910	3495		old_locus_tag=HELO_3721
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3193062	3196556	-	WP_013333477.1	WP_013333477.1		chromosome segregation protein SMC	smc		HELO_RS14910	3495	1164	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3196560	3197507	-					ccmI		HELO_RS14915	948		old_locus_tag=HELO_3722
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3196560	3197507	-	WP_013333478.1	WP_013333478.1		c-type cytochrome biogenesis protein CcmI	ccmI		HELO_RS14915	948	315	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3197504	3198031	-							HELO_RS14920	528		old_locus_tag=HELO_3723
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3197504	3198031	-	WP_013333479.1	WP_013333479.1		cytochrome c-type biogenesis protein CcmH			HELO_RS14920	528	175	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3198019	3198549	-							HELO_RS14925	531		old_locus_tag=HELO_3724
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3198019	3198549	-	WP_013333480.1	WP_013333480.1		DsbE family thiol:disulfide interchange protein			HELO_RS14925	531	176	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3198546	3200537	-							HELO_RS14930	1992		old_locus_tag=HELO_3725
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3198546	3200537	-	WP_174208860.1	WP_174208860.1		heme lyase CcmF/NrfE family subunit			HELO_RS14930	1992	663	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3200562	3201065	-					ccmE		HELO_RS14935	504		old_locus_tag=HELO_3726
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3200562	3201065	-	WP_013333482.1	WP_013333482.1		cytochrome c maturation protein CcmE	ccmE		HELO_RS14935	504	167	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3201062	3201274	-					ccmD		HELO_RS14940	213		old_locus_tag=HELO_3727
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3201062	3201274	-	WP_013333483.1	WP_013333483.1		heme exporter protein CcmD	ccmD		HELO_RS14940	213	70	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3201274	3202014	-							HELO_RS14945	741		old_locus_tag=HELO_3728
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3201274	3202014	-	WP_013333484.1	WP_013333484.1		heme ABC transporter permease			HELO_RS14945	741	246	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3202030	3202761	-					ccmB		HELO_RS14950	732		old_locus_tag=HELO_3729
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3202030	3202761	-	WP_041602179.1	WP_041602179.1		heme exporter protein CcmB	ccmB		HELO_RS14950	732	243	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3202748	3203392	-					ccmA		HELO_RS14955	645		old_locus_tag=HELO_3730
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3202748	3203392	-	WP_041602180.1	WP_041602180.1		cytochrome c biogenesis heme-transporting ATPase CcmA	ccmA		HELO_RS14955	645	214	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3203597	3204073	+					lexA		HELO_RS14960	477		old_locus_tag=HELO_3731
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3203597	3204073	+	WP_013333487.1	WP_013333487.1		transcriptional repressor LexA	lexA		HELO_RS14960	477	158	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3204073	3204693	+							HELO_RS14965	621		old_locus_tag=HELO_3732
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3204073	3204693	+	WP_013333488.1	WP_013333488.1		YigZ family protein			HELO_RS14965	621	206	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3204659	3206449	-							HELO_RS14970	1791		old_locus_tag=HELO_3733
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3204659	3206449	-	WP_013333489.1	WP_013333489.1		lysophospholipid acyltransferase family protein			HELO_RS14970	1791	596	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3206599	3207924	-							HELO_RS14975	1326		old_locus_tag=HELO_3734
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3206599	3207924	-	WP_013333490.1	WP_013333490.1		sodium ion-translocating decarboxylase subunit beta			HELO_RS14975	1326	441	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3207957	3209771	-					oadA		HELO_RS14980	1815		old_locus_tag=HELO_3735
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3207957	3209771	-	WP_013333491.1	WP_013333491.1		sodium-extruding oxaloacetate decarboxylase subunit alpha	oadA		HELO_RS14980	1815	604	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3209846	3210097	-							HELO_RS14985	252		old_locus_tag=HELO_3736
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3209846	3210097	-	WP_013333492.1	WP_013333492.1		OadG family protein			HELO_RS14985	252	83	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3210258	3211217	+							HELO_RS14990	960		old_locus_tag=HELO_3737
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3210258	3211217	+	WP_041602181.1	WP_041602181.1		tRNA-dihydrouridine synthase			HELO_RS14990	960	319	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3211296	3214454	-							HELO_RS14995	3159		old_locus_tag=HELO_3738
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3211296	3214454	-	WP_013333494.1	WP_013333494.1		multidrug efflux RND transporter permease subunit			HELO_RS14995	3159	1052	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3214597	3215793	-							HELO_RS15000	1197		old_locus_tag=HELO_3739
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3214597	3215793	-	WP_013333495.1	WP_013333495.1		efflux RND transporter periplasmic adaptor subunit			HELO_RS15000	1197	398	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3216026	3217000	+							HELO_RS15005	975		old_locus_tag=HELO_3740
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3216026	3217000	+	WP_013333496.1	WP_013333496.1		LysR family transcriptional regulator			HELO_RS15005	975	324	
gene	tRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217174	3217250	-							HELO_RS15010	77		old_locus_tag=HELO_TRNA57
tRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217174	3217250	-				tRNA-Arg			HELO_RS15010	77		anticodon=ACG
gene	tRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217329	3217405	-							HELO_RS15015	77		old_locus_tag=HELO_TRNA58
tRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217329	3217405	-				tRNA-Arg			HELO_RS15015	77		anticodon=ACG
gene	tRNA	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217427	3217519	-							HELO_RS15020	93		old_locus_tag=HELO_TRNA59
tRNA		GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217427	3217519	-				tRNA-Ser			HELO_RS15020	93		anticodon=GCT
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217623	3217820	-					csrA		HELO_RS15025	198		old_locus_tag=HELO_3741
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3217623	3217820	-	WP_013333497.1	WP_013333497.1		carbon storage regulator CsrA	csrA		HELO_RS15025	198	65	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3218021	3219271	-							HELO_RS15030	1251		old_locus_tag=HELO_3742
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3218021	3219271	-	WP_013333498.1	WP_013333498.1		aspartate kinase			HELO_RS15030	1251	416	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3219371	3221977	-					alaS		HELO_RS15035	2607		old_locus_tag=HELO_3743
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3219371	3221977	-	WP_013333499.1	WP_013333499.1		alanine--tRNA ligase	alaS		HELO_RS15035	2607	868	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3222260	3222724	-							HELO_RS15040	465		old_locus_tag=HELO_3744
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3222260	3222724	-	WP_013333500.1	WP_013333500.1		recombination regulator RecX			HELO_RS15040	465	154	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3222728	3223798	-					recA		HELO_RS15045	1071		old_locus_tag=HELO_3745
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3222728	3223798	-	WP_013333501.1	WP_013333501.1		recombinase RecA	recA		HELO_RS15045	1071	356	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3223921	3224436	-							HELO_RS15050	516		old_locus_tag=HELO_3746
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3223921	3224436	-	WP_013333502.1	WP_013333502.1		CinA family protein			HELO_RS15050	516	171	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3224599	3227184	+					mutS		HELO_RS15055	2586		old_locus_tag=HELO_3747
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3224599	3227184	+	WP_013333503.1	WP_013333503.1		DNA mismatch repair protein MutS	mutS		HELO_RS15055	2586	861	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3227329	3227652	+							HELO_RS15060	324		old_locus_tag=HELO_3748
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3227329	3227652	+	WP_013333504.1	WP_013333504.1		ferredoxin family protein			HELO_RS15060	324	107	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3228212	3229504	-					eno		HELO_RS15065	1293		old_locus_tag=HELO_3749
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3228212	3229504	-	WP_013333505.1	WP_013333505.1		phosphopyruvate hydratase	eno		HELO_RS15065	1293	430	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3229547	3230398	-					kdsA		HELO_RS15070	852		old_locus_tag=HELO_3750
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3229547	3230398	-	WP_013333506.1	WP_013333506.1		3-deoxy-8-phosphooctulonate synthase	kdsA		HELO_RS15070	852	283	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3230404	3232059	-							HELO_RS15075	1656		old_locus_tag=HELO_3751
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3230404	3232059	-	WP_013333507.1	WP_013333507.1		CTP synthase			HELO_RS15075	1656	551	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3232418	3233836	-							HELO_RS15080	1419		old_locus_tag=HELO_3752
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3232418	3233836	-	WP_013333508.1	WP_013333508.1		FAD-dependent oxidoreductase			HELO_RS15080	1419	472	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3233874	3238322	-					gltB		HELO_RS15085	4449		old_locus_tag=HELO_3753
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3233874	3238322	-	WP_013333509.1	WP_013333509.1		glutamate synthase large subunit	gltB		HELO_RS15085	4449	1482	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3238808	3239932	-					aroB		HELO_RS15090	1125		old_locus_tag=HELO_3754
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3238808	3239932	-	WP_013333510.1	WP_013333510.1		3-dehydroquinate synthase	aroB		HELO_RS15090	1125	374	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3239937	3240479	-					aroK		HELO_RS15095	543		old_locus_tag=HELO_3755
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3239937	3240479	-	WP_013333511.1	WP_013333511.1		shikimate kinase AroK	aroK		HELO_RS15095	543	180	
gene	pseudogene	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3240479	3241693	-					pilQ		HELO_RS15100	1215		partial;pseudo;old_locus_tag=HELO_3756
CDS	without_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3240479	3241693	-				type IV pilus secretin PilQ	pilQ		HELO_RS15100	1215		partial;pseudo
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3241849	3242364	-							HELO_RS15105	516		old_locus_tag=HELO_3757
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3241849	3242364	-	WP_013333513.1	WP_013333513.1		pilus assembly protein PilP			HELO_RS15105	516	171	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3242361	3242978	-							HELO_RS15110	618		old_locus_tag=HELO_3758
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3242361	3242978	-	WP_013333514.1	WP_013333514.1		type 4a pilus biogenesis protein PilO			HELO_RS15110	618	205	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3242975	3243523	-							HELO_RS15115	549		old_locus_tag=HELO_3759
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3242975	3243523	-	WP_013333515.1	WP_013333515.1		PilN domain-containing protein			HELO_RS15115	549	182	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3243520	3244548	-							HELO_RS15120	1029		old_locus_tag=HELO_3760
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3243520	3244548	-	WP_013333516.1	WP_013333516.1		type IV pilus assembly protein PilM			HELO_RS15120	1029	342	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3244793	3247321	+							HELO_RS15125	2529		old_locus_tag=HELO_3761
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3244793	3247321	+	WP_013333517.1	WP_013333517.1		penicillin-binding protein 1A			HELO_RS15125	2529	842	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3247408	3248160	+							HELO_RS15130	753		old_locus_tag=HELO_3762
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3247408	3248160	+	WP_041602182.1	WP_041602182.1		DUF481 domain-containing protein			HELO_RS15130	753	250	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3248436	3249704	-							HELO_RS15135	1269		old_locus_tag=HELO_3763
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3248436	3249704	-	WP_013333519.1	WP_013333519.1		malate dehydrogenase			HELO_RS15135	1269	422	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	3250003	3250215	-					rpmE		HELO_RS15140	213		old_locus_tag=HELO_3764
